TEMPLATE_ID,FILE_NAME,FRAME,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y
3562,Mark_McClellan/Mark_McClellan_0001.jpg,,106.268,112.013,150.567,117.336,118.848,147.511
3563,Mark_Mishkin/Mark_Mishkin_0001.jpg,,112.617,112.018,147.09,112.982,134.862,143.786
3564,Mark_Mulder/Mark_Mulder_0001.jpg,,107.424,113.875,147.289,112.959,133.269,146.231
3566,Mark_Podlesny/Mark_Podlesny_0001.jpg,,106.037,110.201,146.126,114.146,124.081,142.276
3567,Mark_Polansky/Mark_Polansky_0001.jpg,,110.025,114.109,149.698,113.169,135.015,142.383
3568,Mark_Redman/Mark_Redman_0001.jpg,,106.005,113.709,142.797,114.863,126.163,144.315
3570,Mark_Rosenbaum/Mark_Rosenbaum_0001.jpg,,105.728,109.278,151.018,117.9,120.528,146.775
3571,Mark_Sacco/Mark_Sacco_0001.jpg,,106.634,114.801,144.025,106.34,132.362,131.239
3572,Mark_Salter/Mark_Salter_0001.jpg,,103.221,118.301,143.129,110.763,125.725,141.985
3575,Mark_Sisk/Mark_Sisk_0001.jpg,,104.942,114.246,145.142,118.4,119.86,147.34
3576,Mark_Stuart/Mark_Stuart_0001.jpg,,104.447,115.012,145.733,113.161,122.535,144.894
3577,Mark_Swartz/Mark_Swartz_0001.jpg,,102.792,113.976,147.326,113.6,128.529,148.817
3583,Marlon_Devonish/Marlon_Devonish_0001.jpg,,101.811,129.66,150.348,114.548,133.961,145.656
3585,Marquis_Estill/Marquis_Estill_0001.jpg,,110.709,109.964,148.633,113.296,122.906,142.604
3586,Marricia_Tate/Marricia_Tate_0001.jpg,,110.163,107.328,144.048,117.61,129.613,140.88
3587,Marsah_Ambrosius/Marsah_Ambrosius_0001.jpg,,105.936,111.613,147.829,117.164,128.076,142.232
3588,Marsha_Sharp/Marsha_Sharp_0001.jpg,,96.952,116.903,141.161,108.799,133.227,144.935
3589,Marsha_Thomason/Marsha_Thomason_0001.jpg,,102.879,116.074,145.746,118.305,118.378,145.837
3590,Marta_Dominguz/Marta_Dominguz_0001.jpg,,105.977,116.64,141.528,111.2,122.841,141.694
3595,Martha_Martinez_Flores/Martha_Martinez_Flores_0001.jpg,,112.054,105.324,152.345,114.4,124.683,136.87
3596,Martha_Sahagun_de_Fox/Martha_Sahagun_de_Fox_0001.jpg,,104.202,118.192,147.265,107.629,132.58,140.809
3597,Martha_Smith/Martha_Smith_0001.jpg,,108.357,110.926,147.831,114.672,120.475,138.755
3599,Martie_Maguire/Martie_Maguire_0001.jpg,,104.765,116.073,145.423,110.908,130.877,141.349
3600,Martin_Bandier/Martin_Bandier_0001.jpg,,102.734,112.998,148.265,112.414,123.135,138.474
3601,Martin_Boryczewski/Martin_Boryczewski_0001.jpg,,106.186,118.474,145.487,119.69,123.549,140.388
3603,Martin_Brooke/Martin_Brooke_0001.jpg,,106.065,118.396,147.19,111.766,126.094,149.297
3604,Martin_Burnham/Martin_Burnham_0001.jpg,,104.629,113.905,143.331,118.433,123.129,139.4
3607,Martin_Gecht/Martin_Gecht_0001.jpg,,100.701,109.977,145.538,111.712,124.076,137.405
3609,Martin_Howard/Martin_Howard_0001.jpg,,103.665,112.774,150.981,112.145,127.048,144.034
3610,Martin_Keown/Martin_Keown_0001.jpg,,100.803,114.777,143.209,112.074,125.811,144.638
3611,Martin_Kristof/Martin_Kristof_0001.jpg,,107.883,110.286,148.306,117.04,123.648,139.318
3613,Martin_Lawrence/Martin_Lawrence_0001.jpg,,102.372,107.301,143.958,111.675,115.64,138.288
3617,Martin_ONeill/Martin_ONeill_0001.jpg,,102.682,111.998,142.365,114.688,121.509,142.47
3618,Martin_Rodriguez/Martin_Rodriguez_0001.jpg,,105.659,119.391,146.463,113.391,126.241,145.247
3621,Martin_Short/Martin_Short_0001.jpg,,101.58,118.619,150.572,109.412,122.248,147.295
3622,Martin_Torrijos/Martin_Torrijos_0001.jpg,,105.977,108.285,144.032,124.153,115.333,142.461
3627,Marvan_Atapattu/Marvan_Atapattu_0001.jpg,,105.502,111.196,149.803,109.875,126.689,141.468
3629,Marwan_Muasher/Marwan_Muasher_0001.jpg,,103.286,119.703,136.975,111.125,125.776,139.292
3631,Mary_Anne_Souza/Mary_Anne_Souza_0001.jpg,,106.883,111.15,148.422,117.441,122.124,141.289
3632,Mary_Blige/Mary_Blige_0001.jpg,,106.336,113.958,149.999,115.165,129.559,141.194
3633,Mary_Bono/Mary_Bono_0001.jpg,,103.629,114.93,149.758,114.564,126.323,143.793
3635,Mary_Catherine_Correll/Mary_Catherine_Correll_0001.jpg,,102.98,117.463,145.752,111.903,128.051,144.192
3636,Mary_Descenza/Mary_Descenza_0001.jpg,,101.956,114.798,141.881,110.823,124.974,139.576
3637,Mary_Elizabeth_Mastrantonio/Mary_Elizabeth_Mastrantonio_0001.jpg,,102.017,113.942,150.607,109.768,123.715,139.711
3638,Mary_Frances_Seiter/Mary_Frances_Seiter_0001.jpg,,105.955,121.013,145.434,109.589,134.139,140.676
3639,Mary_Hill/Mary_Hill_0001.jpg,,105.261,113.159,147.073,117.802,123.959,140.516
3640,Mary_Jo_Myers/Mary_Jo_Myers_0001.jpg,,101.784,117.662,144.761,111.02,125.593,138.414
3641,Mary_Katherine_Smart/Mary_Katherine_Smart_0001.jpg,,104.57,110.309,140.122,118.14,121.373,142.964
3643,Mary_Lou_Markakis/Mary_Lou_Markakis_0001.jpg,,107.513,111.701,147.541,117.458,126.755,150.4
3645,Mary_Maddux/Mary_Maddux_0001.jpg,,101.916,119.476,143.742,110.292,127.994,140.872
3647,Mary_McCarty/Mary_McCarty_0001.jpg,,103.717,116.61,144.173,110.707,132.988,144.673
3652,Mary_Zorn/Mary_Zorn_0001.jpg,,101.682,111.624,148.109,113.209,126.206,141.678
3653,Maryn_McKenna/Maryn_McKenna_0001.jpg,,104.886,113.474,143.257,111.419,120.285,144.626
3655,Masamori_Tokuyama/Masamori_Tokuyama_0001.jpg,,108.671,113.795,148.014,112.553,129.063,138.227
3656,Masao_Azuma/Masao_Azuma_0001.jpg,,106.474,114.984,145.02,116.383,124.622,139.096
3657,Masaru_Hayami/Masaru_Hayami_0001.jpg,,100.476,114.786,142.679,111.563,126.059,146.945
3658,Masatoshi_Koshiba/Masatoshi_Koshiba_0001.jpg,,105.67,115.498,143.749,115.242,125.743,139.153
3659,Masja_Juel/Masja_Juel_0001.jpg,,101.344,116.886,147.518,113.972,126.307,141.673
3663,Mathilda_Karel_Spak/Mathilda_Karel_Spak_0001.jpg,,105.146,116.359,146.483,115.056,123.109,140.535
3665,Matt_Braker/Matt_Braker_0001.jpg,,102.689,112.925,143.443,113.305,122.234,137.782
3669,Matt_Herden/Matt_Herden_0001.jpg,,105.139,115.368,143.04,114.552,126.531,136.943
3671,Matt_Morris/Matt_Morris_0001.jpg,,104.147,113.902,142.446,113.668,124.936,140.113
3672,Matt_Roney/Matt_Roney_0001.jpg,,106.406,111.121,149.765,106.233,124.085,143.66
3673,Matt_Siebrandt/Matt_Siebrandt_0001.jpg,,97.4275,116.181,133.979,111.637,107.642,141.156
3674,Matt_Walters/Matt_Walters_0001.jpg,,101.259,115.041,144.782,114.174,126.482,150.838
3675,Matt_Welsh/Matt_Welsh_0001.jpg,,105.861,111.094,145.44,115.905,126.354,144.654
3677,Matthew_During/Matthew_During_0001.jpg,,99.6168,120.894,143.711,111.27,133.776,148.738
3678,Matthew_McConaughey/Matthew_McConaughey_0001.jpg,,104.54,116.941,145.83,112.383,127.031,143.133
3679,Matthew_Ouimet/Matthew_Ouimet_0001.jpg,,102.547,117.589,144.805,107.146,127.446,140.852
3681,Matthew_Vaughan/Matthew_Vaughan_0001.jpg,,102.541,111.165,148.216,110.724,126.282,141.236
3682,Matthias_Sammer/Matthias_Sammer_0001.jpg,,102.883,112.414,144.639,117.38,127.795,149.405
3683,Maura_Tierney/Maura_Tierney_0001.jpg,,104.922,116.364,145.805,114.154,127.656,142.142
3685,Maureen_Kanka/Maureen_Kanka_0001.jpg,,104.474,115.796,143.673,114.059,125.651,136.447
3686,Maurice_Cheeks/Maurice_Cheeks_0001.jpg,,105.78,111.878,151.204,116.079,126.337,137.332
3687,Maurice_Papon/Maurice_Papon_0001.jpg,,101.723,115.82,146.068,115.303,130.808,156.22
3688,Maurice_Strong/Maurice_Strong_0001.jpg,,98.4652,110.945,148.318,111.762,130.39,149.873
3689,Mauricio_Macri/Mauricio_Macri_0001.jpg,,105.172,112.91,146.176,113.137,118.407,142.269
3690,Mauricio_Pochetino/Mauricio_Pochetino_0001.jpg,,,,,,,
3691,Mauro_Viza/Mauro_Viza_0001.jpg,,103.907,110.275,146.492,119.818,115.55,143.551
3692,Max_Baucus/Max_Baucus_0001.jpg,,102.726,118.791,144.093,110.156,119.641,147.933
3693,Max_Biaggi/Max_Biaggi_0001.jpg,,102.947,115.689,144.371,112.928,125.588,140.776
3695,Max_Mosley/Max_Mosley_0001.jpg,,100.035,115.78,146.73,115.811,129.693,148.032
3696,Max_von_Sydow/Max_von_Sydow_0001.jpg,,104.541,112.693,141.291,105.778,128.056,140.288
3697,Maxim_Afinogenov/Maxim_Afinogenov_0001.jpg,,110.735,115.589,144.079,119.495,126.324,140.439
3698,Mayumi_Moriyama/Mayumi_Moriyama_0001.jpg,,100.64,114.147,144.511,115.659,120.969,144.92
3699,MC_Hammer/MC_Hammer_0001.jpg,,103.401,114.045,146.566,112.403,121.136,140.467
3700,McGuire_Gibson/McGuire_Gibson_0001.jpg,,85.2034,114.692,121.472,115.898,99.0752,140.72
3701,Meg_Mallon/Meg_Mallon_0001.jpg,,99.7182,115.594,150.391,111.289,128.34,141.112
3702,Meg_Wakeman/Meg_Wakeman_0001.jpg,,104.35,113.224,146.11,115.441,114.524,148.529
3706,Mehdi_Baala/Mehdi_Baala_0001.jpg,,102.666,116.126,148.201,117.887,123.882,138.937
3707,Mehmet_Ali_Sahin/Mehmet_Ali_Sahin_0001.jpg,,103.119,114.73,142.852,112.64,128.244,143.861
3708,Mehmet_Okur/Mehmet_Okur_0001.jpg,,105.915,113.543,143.965,114.899,123.751,139.313
3709,Meirion_Evans/Meirion_Evans_0001.jpg,,102.525,119.889,145.225,113.362,129.69,140.078
3710,Mekhi_Phifer/Mekhi_Phifer_0001.jpg,,97.0851,113,156.001,117.973,124.5,143.853
3713,Mel_Karmazin/Mel_Karmazin_0001.jpg,,103.799,114.956,143.297,113.538,126.868,138.204
3714,Melana_Scantlin/Melana_Scantlin_0001.jpg,,107.693,113.046,151.881,118.293,134.379,146.72
3716,Melchor_Cob_Castro/Melchor_Cob_Castro_0001.jpg,,103.689,117.512,146.023,112.014,128.204,146.278
3717,Meles_Zenawi/Meles_Zenawi_0001.jpg,,100.359,119.618,144.182,113.219,122.775,137.266
3718,Melina_Kanakaredes/Melina_Kanakaredes_0001.jpg,,107.575,109.09,146.814,115.476,115.267,144.181
3719,Melinda_Czink/Melinda_Czink_0001.jpg,,104.842,112.143,142.283,115.351,122.694,139.162
3721,Melissa_Gilbert/Melissa_Gilbert_0001.jpg,,103.964,119.457,149.249,109.394,135.313,142.462
3722,Melissa_Joan_Hart/Melissa_Joan_Hart_0001.jpg,,107.216,110.589,144.294,110.012,128.937,133.474
3723,Melissa_Manchester/Melissa_Manchester_0001.jpg,,106.504,105.483,147.326,108.529,127.118,130.823
3724,Melissa_Mulloy/Melissa_Mulloy_0001.jpg,,104.211,113.877,146.893,115.871,127.175,142.122
3725,Melissa_Stark/Melissa_Stark_0001.jpg,,98.9272,120.851,141.503,111.4,126.582,138.97
3726,Melvin_Talbert/Melvin_Talbert_0001.jpg,,104.057,111.386,145.057,113.408,124.437,139.771
3727,Mercedes_Amor/Mercedes_Amor_0001.jpg,,113.282,116.097,140.718,108.813,139.294,139.915
3730,Mia_Mottley/Mia_Mottley_0001.jpg,,104.683,114.716,146.264,111.984,125.766,132.973
3732,Micah_Knorr/Micah_Knorr_0001.jpg,,102.165,112.034,143.788,112.12,122.984,138.014
3733,Michael_Adams/Michael_Adams_0001.jpg,,106.923,110.98,149.081,117.751,119.958,146.196
3734,Michael_Andretti/Michael_Andretti_0001.jpg,,102.847,113.607,146.015,109.987,117.81,142.626
3735,Michael_Arif/Michael_Arif_0001.jpg,,105.063,115.629,146.997,113.718,127.928,137.857
3738,Michael_Bolton/Michael_Bolton_0001.jpg,,103.578,114.39,145.102,111.858,130.588,142.722
3739,Michael_Bouchard/Michael_Bouchard_0001.jpg,,105.61,117.484,145.261,114.277,125.973,143.596
3740,Michael_Boyce/Michael_Boyce_0001.jpg,,106.879,112.58,143.951,111.927,125.015,140.09
3741,Michael_Brandon/Michael_Brandon_0001.jpg,,106.741,112.096,146.793,115.832,122.83,139.804
3742,Michael_Broad/Michael_Broad_0001.jpg,,108.002,110.231,147.783,117.936,123.332,142.592
3746,Michael_Chertoff/Michael_Chertoff_0001.jpg,,106.935,117.326,142.877,111.248,128.797,136.688
3748,Michael_Clarke_Duncan/Michael_Clarke_Duncan_0001.jpg,,98.7233,112.414,150.553,116.469,123.768,150.792
3749,Michael_Dell/Michael_Dell_0001.jpg,,105.416,118.252,144.262,108.251,132.02,139.282
3750,Michael_DeMinico/Michael_DeMinico_0001.jpg,,103.438,116.021,147.409,111.868,127.445,141.818
3751,Michael_Denzel/Michael_Denzel_0001.jpg,,102.929,112.877,142.385,108.808,123.54,134.013
3752,Michael_Deutsch/Michael_Deutsch_0001.jpg,,104.885,112.498,145.296,113.454,130.948,142.872
3753,Michael_Diekmann/Michael_Diekmann_0001.jpg,,103.97,112.772,146.024,117.352,131.122,147.495
3754,Michael_Doleac/Michael_Doleac_0001.jpg,,104.958,110.03,140.931,118.692,117.924,139.706
3755,Michael_Donovan/Michael_Donovan_0001.jpg,,105.995,115.317,148.998,113.563,127.231,141.879
3757,Michael_Fitzgerald/Michael_Fitzgerald_0001.jpg,,105.465,115.142,143.721,112.059,130.083,137.607
3758,Michael_Frayn/Michael_Frayn_0001.jpg,,92.9349,117.223,141.326,111.217,117.676,143.439
3759,Michael_Friedman/Michael_Friedman_0001.jpg,,102.829,119.041,147.348,114.929,126.055,144.032
3760,Michael_Goldrich/Michael_Goldrich_0001.jpg,,107.946,114.989,145.191,112.516,130.688,138.006
3761,Michael_Guiler/Michael_Guiler_0001.jpg,,105.318,109.778,144.508,117.317,122.127,138.368
3762,Michael_Hagee/Michael_Hagee_0001.jpg,,114.595,122.369,142.298,121.877,134.375,140.445
3763,Michael_Haneke/Michael_Haneke_0001.jpg,,107.794,110.866,141.93,116.441,124.056,138.319
3764,Michael_Hoffa/Michael_Hoffa_0001.jpg,,103.453,115.243,146.181,113.741,123.455,137.498
3765,Michael_J_Fox/Michael_J_Fox_0001.jpg,,100.082,116.257,147.85,114.026,136.177,141.842
3768,Michael_Jasny/Michael_Jasny_0001.jpg,,111.258,114.234,144.736,115.957,118.893,142.575
3770,Michael_Kahn/Michael_Kahn_0001.jpg,,105.401,112.782,142.992,111.58,116.14,142.353
3772,Michael_Killeen/Michael_Killeen_0001.jpg,,103.885,116.507,152.229,112.476,126.428,151.693
3773,Michael_Kirby/Michael_Kirby_0001.jpg,,103.675,117.87,147.325,112.012,125.619,134.159
3774,Michael_Kors/Michael_Kors_0001.jpg,,103.467,111.87,145.316,114.668,121.336,143.295
3777,Michael_Lechner/Michael_Lechner_0001.jpg,,105.925,116.419,143.033,114.561,124.645,139.531
3778,Michael_Linscott/Michael_Linscott_0001.jpg,,96.6757,126.682,130.035,112.107,114.703,151.835
3779,Michael_Lopez-Alegria/Michael_Lopez-Alegria_0001.jpg,,109.721,112.079,140.545,114.297,116.944,146.278
3780,Michael_McNeely/Michael_McNeely_0001.jpg,,104.397,114.673,146.836,109.857,126.974,138.754
3781,Michael_Michele/Michael_Michele_0001.jpg,,101.962,115.92,148.306,107.872,129.087,141.597
3782,Michael_Milton/Michael_Milton_0001.jpg,,103.997,116.19,144.108,111.93,123.681,136.904
3784,Michael_Munoz/Michael_Munoz_0001.jpg,,104.95,117.247,143.596,108.149,130.107,137.338
3785,Michael_Olowokandi/Michael_Olowokandi_0001.jpg,,103.977,118.446,147.905,115.046,127.618,140.783
3787,Michael_Peat/Michael_Peat_0001.jpg,,101.756,117.331,148.338,111.6,125.103,147.025
3788,Michael_Pfleger/Michael_Pfleger_0001.jpg,,104.494,113.664,144.684,114.182,121.079,144.509
3790,Michael_Piuze/Michael_Piuze_0001.jpg,,106.109,112.793,144.391,112.536,127.134,138.48
3792,Michael_Richards/Michael_Richards_0001.jpg,,102.92,115.804,143.672,114.108,125.751,144.033
3793,Michael_Rolinee/Michael_Rolinee_0001.jpg,,106.53,119.187,140.229,114.671,122.025,138.557
3795,Michael_Shane_Jolly/Michael_Shane_Jolly_0001.jpg,,108.31,111.767,147.251,114.934,131.004,141.067
3796,Michael_Sheehan/Michael_Sheehan_0001.jpg,,101.559,113.965,141.978,112.305,121.99,137.493
3797,Michael_Shelby/Michael_Shelby_0001.jpg,,101.692,113.783,142.002,114.492,131.003,142.99
3798,Michael_Smith_Foster/Michael_Smith_Foster_0001.jpg,,102.036,111.925,149.422,114.228,128.43,139.916
3799,Michael_Stark/Michael_Stark_0001.jpg,,102.751,120.015,146.777,117.403,125.918,142.024
3801,Michael_Taylor/Michael_Taylor_0001.jpg,,101.797,119.037,147.169,114.55,127.656,136.117
3802,Michael_Wayne/Michael_Wayne_0001.jpg,,103.66,119.354,142.375,114.471,124.216,138.204
3803,Michael_Weiss/Michael_Weiss_0001.jpg,,102.46,111.869,145.378,112.574,124.322,142.471
3805,Michalis_Chrisohoides/Michalis_Chrisohoides_0001.jpg,,105.233,111.656,147.011,115.226,125.347,146.063
3806,Micheal_Jourdain_Jr/Micheal_Jourdain_Jr_0001.jpg,,105.247,108.761,146.866,109.758,128.672,140.543
3807,Michel_Charles_Chretien/Michel_Charles_Chretien_0001.jpg,,104.807,115.346,147.888,114.392,127.503,142.068
3809,Michel_Kratochvil/Michel_Kratochvil_0001.jpg,,104.952,111.711,145.05,113.918,125.299,142.42
3810,Michel_Minard/Michel_Minard_0001.jpg,,103.116,110.554,152.926,111.132,125.66,145.159
3813,Michelangelo_Antonioni/Michelangelo_Antonioni_0001.jpg,,108.097,113.549,144.526,115.312,126.046,134.781
3814,Michele_Placido/Michele_Placido_0001.jpg,,100.598,116.415,146.007,112.636,128.699,138.465
3815,Michelle_Bachelet/Michelle_Bachelet_0001.jpg,,104.198,115.332,144.965,111.932,127.36,137.309
3817,Michelle_Chiklis/Michelle_Chiklis_0001.jpg,,105.365,116.861,151.222,110.624,129.965,145.3
3819,Michelle_Hofland/Michelle_Hofland_0001.jpg,,107.864,107.362,153.692,116.592,128.933,138.298
3821,Michelle_Lecky/Michelle_Lecky_0001.jpg,,100.532,117.847,144.671,112.817,129.194,141.794
3826,Mick_McCarthy/Mick_McCarthy_0001.jpg,,104.18,116.991,141.316,119.132,123.589,142.266
3827,Mickey_Gilley/Mickey_Gilley_0001.jpg,,104.578,116.031,149.451,116.641,126.55,145.677
3828,Mickey_Loomis/Mickey_Loomis_0001.jpg,,104.403,112.841,147.131,115.951,124.144,139.995
3829,Mickey_Rooney/Mickey_Rooney_0001.jpg,,101.452,115.138,147.018,116.889,125.065,139.427
3830,Mickey_Sherman/Mickey_Sherman_0001.jpg,,106.9,114.398,146.692,119.327,125.348,145.676
3831,Micky_Arison/Micky_Arison_0001.jpg,,105.679,117.872,146.276,113.841,129.169,137.021
3832,Micky_Ward/Micky_Ward_0001.jpg,,112.543,117.808,142.814,115.669,123.921,145.067
3833,Miguel_Aldana_Ibarra/Miguel_Aldana_Ibarra_0001.jpg,,102.831,117.414,144.323,109.139,123.454,139.187
3834,Miguel_Angel_Rodriguez/Miguel_Angel_Rodriguez_0001.jpg,,107.696,113.84,148.271,119.524,125.094,139.863
3836,Miguel_Cotto/Miguel_Cotto_0001.jpg,,106.206,114.63,146.139,119.571,125.903,140.481
3838,Miguel_Hakim/Miguel_Hakim_0001.jpg,,97.834,117.478,139.647,108.805,128.503,147.571
3839,Miguel_Jimenez/Miguel_Jimenez_0001.jpg,,106.487,113.036,148.844,116.608,125.06,142.992
3840,Miguel_Juarez_Perez/Miguel_Juarez_Perez_0001.jpg,,97.743,109.724,145.218,108.581,122.846,143.39
3841,Miguel_Rosseto/Miguel_Rosseto_0001.jpg,,102.962,114.38,141.447,113.234,113.592,140.123
3842,Mika_Hakkinen/Mika_Hakkinen_0001.jpg,,103.174,115.874,146.309,109.56,129.864,144.407
3843,Mike_Alden/Mike_Alden_0001.jpg,,108.123,119.857,149.326,110.974,131.899,148.59
3845,Mike_Bair/Mike_Bair_0001.jpg,,104.6,111.128,145.945,114.797,128.367,144.741
3847,Mike_Bryan/Mike_Bryan_0001.jpg,,100.139,112.252,150.67,109.194,132.144,147.459
3848,Mike_Carona/Mike_Carona_0001.jpg,,108.173,116.15,144.56,111.27,124.049,143.877
3849,Mike_Cunning/Mike_Cunning_0001.jpg,,98.6628,117.545,143.899,113.199,126.088,144.678
3850,Mike_Davis/Mike_Davis_0001.jpg,,104.988,120.056,153.249,114.877,122.963,154.549
3851,Mike_Duke/Mike_Duke_0001.jpg,,103.189,119.841,146.687,115.712,125.988,141.454
3852,Mike_Easley/Mike_Easley_0001.jpg,,98.2347,119.285,135.488,113.566,111.417,142.862
3853,Mike_Eskew/Mike_Eskew_0001.jpg,,110.695,110.158,151.68,114.508,137.337,142.419
3854,Mike_Farrar/Mike_Farrar_0001.jpg,,107.344,119.586,145.715,109.366,125.118,143.81
3855,Mike_Fisher/Mike_Fisher_0001.jpg,,104.464,116.542,149.5,112.213,129.846,144.958
3856,Mike_Flanagan/Mike_Flanagan_0001.jpg,,110.792,114.549,148.514,119.23,134.856,149.262
3857,Mike_Gable/Mike_Gable_0001.jpg,,103.532,112.61,151.192,119.487,122.401,136.276
3860,Mike_Johanns/Mike_Johanns_0001.jpg,,97.961,119.41,136.943,111.286,120.419,148.566
3862,Mike_Leach/Mike_Leach_0001.jpg,,110.19,111.91,148.697,120.804,116.567,147.241
3863,Mike_Maroth/Mike_Maroth_0001.jpg,,101.769,112.613,145.942,115.354,125.353,144.118
3865,Mike_Matheny/Mike_Matheny_0001.jpg,,108.451,113.618,145.508,113.732,126.234,139.031
3866,Mike_Matthews/Mike_Matthews_0001.jpg,,106.61,122.508,144.708,117.758,125.634,141.39
3870,Mike_OConnell/Mike_OConnell_0001.jpg,,106.394,110.356,148.066,117.749,122.807,141.308
3872,Mike_Richter/Mike_Richter_0001.jpg,,105.697,117.863,147.946,112.901,119.984,147.689
3873,Mike_Samp/Mike_Samp_0001.jpg,,106.773,112.723,148.796,112.181,124.892,147.845
3875,Mike_Sherman/Mike_Sherman_0001.jpg,,101.023,119.938,145.578,111.139,126.253,144.248
3876,Mike_Slive/Mike_Slive_0001.jpg,,107.974,116.876,148.462,116.501,132.612,146.51
3877,Mike_Smith/Mike_Smith_0001.jpg,,105.412,120.005,144.926,115.859,124.687,140.786
3878,Mike_Stefanik/Mike_Stefanik_0001.jpg,,103.602,112.645,143.923,114.428,124.242,148.289
3879,Mike_Sweeney/Mike_Sweeney_0001.jpg,,108.443,111.811,149.412,109.449,129.108,134.423
3880,Mike_Szymanczyk/Mike_Szymanczyk_0001.jpg,,108.499,107.667,147.122,119.957,121.534,137.576
3881,Mike_Thibault/Mike_Thibault_0001.jpg,,110.904,116.313,145.511,115.913,130.586,138.644
3882,Mike_Tice/Mike_Tice_0001.jpg,,108.554,110.816,145.171,114.538,124.034,139.397
3884,Mike_Webster/Mike_Webster_0001.jpg,,104.66,115.336,144.735,107.531,128.232,137.105
3887,Mikhail_Kalashnikov/Mikhail_Kalashnikov_0001.jpg,,104.403,116.465,146.74,116.973,125.785,142.847
3889,Mikhail_Khodorkovsky/Mikhail_Khodorkovsky_0001.jpg,,104.822,111.505,142.149,118.519,119.29,140.774
3890,Mikhail_Shvydkoi/Mikhail_Shvydkoi_0001.jpg,,106.168,111.976,144.299,112.409,127.669,138.852
3894,Milan_Kucan/Milan_Kucan_0001.jpg,,101.705,115.513,151.135,113.586,126.872,148.953
3895,Milan_Milutinovic/Milan_Milutinovic_0001.jpg,,101.375,119.036,143.338,113.255,130.398,149.013
3896,Mile_Mrksic/Mile_Mrksic_0001.jpg,,106.076,116.048,145.208,115.278,126.902,140.792
3897,Miles_Stewart/Miles_Stewart_0001.jpg,,109.783,115.647,146.732,115.866,134.044,144.253
3898,Millicent_Martin/Millicent_Martin_0001.jpg,,104.28,114.488,149.976,117.304,123.057,145.494
3901,Milt_Heflin/Milt_Heflin_0001.jpg,,104.152,118.569,143.747,115.45,125.461,143.949
3902,Milt_Palacio/Milt_Palacio_0001.jpg,,101.925,119.365,145.501,112.806,127.55,146.93
3903,Milton_Berle/Milton_Berle_0001.jpg,,109.189,114.07,151.111,112.791,131.42,140.533
3904,Milton_Wynants/Milton_Wynants_0001.jpg,,104.35,110.137,145.756,110.379,126.295,144.722
3906,Minnie_Mendoza/Minnie_Mendoza_0001.jpg,,108.387,113.996,145.969,115.863,118.939,147.722
3907,Mira_Sorvino/Mira_Sorvino_0001.jpg,,104.489,112.033,143.951,111.959,124.287,139.62
3908,Miranda_Gaddis/Miranda_Gaddis_0001.jpg,,106.932,116.486,148.803,115.34,131.228,141.671
3909,Miranda_Otto/Miranda_Otto_0001.jpg,,104.405,111.29,148.377,118.055,122.216,146.231
3910,Mireille_Jospin-Dandieu/Mireille_Jospin-Dandieu_0001.jpg,,104.945,109.889,147.028,110.162,121.259,140.014
3911,Mirela_Manjani/Mirela_Manjani_0001.jpg,,104.343,117.958,143.788,114.139,125.412,136.768
3912,Mireya_Elisa_Moscoso_Rodriguez/Mireya_Elisa_Moscoso_Rodriguez_0001.jpg,,108.642,116.727,145.819,113.165,128.579,139.632
3915,Missy_Crider/Missy_Crider_0001.jpg,,102.744,117.87,148.421,112.154,128.895,142.497
3916,Misty_Dawn_Clymer/Misty_Dawn_Clymer_0001.jpg,,106.083,112.935,145.405,111.837,123.343,142.614
3917,Mitar_Rasevic/Mitar_Rasevic_0001.jpg,,104.384,117.605,143.655,111.978,128.402,140.87
3918,Mitch_Kupchak/Mitch_Kupchak_0001.jpg,,104.247,116.279,145.481,107.932,136.212,144.868
